ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
203.196.189.bgd,2003-11-01,00:41:17,500.0,70318.0,0001047469-03-000250,.txt,200.0,21414.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:41:20,500.0,72207.0,0000950134-03-000045,.txt,200.0,6238.0,0.0,1.0,0.0,0.0,0.0,
68.113.230.hgj,2003-11-01,00:41:51,500.0,1166529.0,0001266623-03-000014,-index.htm,200.0,2323.0,1.0,0.0,0.0,1.0,0.0,mie
203.196.189.bgd,2003-11-01,00:41:53,500.0,88205.0,0000950130-03-000044,.txt,200.0,624720.0,0.0,1.0,0.0,0.0,0.0,
216.121.191.eag,2003-11-01,00:41:54,500.0,1166347.0,0001104659-03-024003,.txt,206.0,1859437.0,0.0,1.0,0.0,0.0,1.0,
203.196.189.bgd,2003-11-01,00:41:57,500.0,94610.0,0001047469-03-000230,.txt,200.0,23800.0,0.0,1.0,0.0,0.0,0.0,
68.113.230.hgj,2003-11-01,00:42:00,500.0,1166529.0,0001266623-03-000014,max_8k.txt,200.0,2322.0,0.0,0.0,0.0,9.0,0.0,mie
203.196.189.bgd,2003-11-01,00:42:01,500.0,96890.0,0000096890-03-000002,.txt,200.0,7925.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:42:10,500.0,97196.0,0000701869-03-000001,.txt,200.0,133475.0,0.0,1.0,0.0,0.0,0.0,
68.113.230.hgj,2003-11-01,00:42:12,500.0,1166529.0,0001266623-03-000014,-index.htm,200.0,2323.0,1.0,0.0,0.0,1.0,0.0,mie
68.113.230.hgj,2003-11-01,00:42:15,500.0,1166529.0,0001266623-03-000014,exh99.txt,200.0,6802.0,0.0,0.0,0.0,9.0,0.0,mie
203.196.189.bgd,2003-11-01,00:42:16,500.0,107263.0,0000950134-03-000038,.txt,200.0,8159.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,00:42:56,500.0,773754.0,0000843251-03-000023,.txt,200.0,13055.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,00:42:57,500.0,744106.0,0000744106-03-000143,.txt,200.0,4930.0,0.0,1.0,0.0,0.0,0.0,
203.195.223.bcj,2003-11-01,00:44:25,500.0,72162.0,0000072162-03-000027,-index.htm,200.0,2825.0,1.0,0.0,0.0,1.0,0.0,mie
61.115.76.jbf,2003-11-01,00:44:34,500.0,1081915.0,0000950117-03-004608,.txt,200.0,1807857.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:45:11,500.0,200138.0,0000950130-03-000043,.txt,200.0,2590474.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:45:28,500.0,203248.0,0000203248-03-000001,.txt,200.0,275947.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:45:32,500.0,225648.0,0000950123-03-000017,.txt,200.0,10633.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:45:33,500.0,313041.0,0001035704-03-000007,.txt,200.0,7656.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:45:42,500.0,315189.0,0000315189-03-000003,.txt,200.0,169543.0,0.0,1.0,0.0,0.0,0.0,
61.3.128.jbf,2003-11-01,00:45:42,500.0,936528.0,0000936528-03-000014,oct21_8k.txt,200.0,2902.0,0.0,0.0,0.0,9.0,0.0,mie
203.196.189.bgd,2003-11-01,00:45:45,500.0,315545.0,0001047469-03-000292,.txt,200.0,8823.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:45:46,500.0,318259.0,0001047469-03-000265,.txt,200.0,10448.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:45:48,500.0,319687.0,0000319687-03-000001,.txt,200.0,80078.0,0.0,1.0,0.0,0.0,0.0,
68.49.177.bcj,2003-11-01,00:45:48,500.0,1047965.0,0001137070-03-000051,-index.htm,200.0,3329.0,1.0,0.0,0.0,1.0,0.0,win
68.49.177.bcj,2003-11-01,00:45:52,500.0,1047965.0,0001137070-03-000051,xslF345X02/primary_doc.xml,200.0,23778.0,0.0,0.0,0.0,9.0,0.0,win
203.196.189.bgd,2003-11-01,00:45:59,500.0,320575.0,0001047469-03-000208,.txt,200.0,207668.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:46:11,500.0,350426.0,0001021408-03-000016,.txt,200.0,251036.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:46:14,500.0,354260.0,0000950135-03-000004,.txt,200.0,8996.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:46:15,500.0,356830.0,0000927016-03-000007,.txt,200.0,9963.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:46:16,500.0,702325.0,0000702325-03-000002,.txt,200.0,26965.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:46:39,500.0,707606.0,0000950116-03-000021,.txt,200.0,459719.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:46:43,500.0,710507.0,0001085204-03-000001,.txt,200.0,6400.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:46:44,500.0,713975.0,0001104659-03-000071,.txt,200.0,34932.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:46:47,500.0,720912.0,0000906318-03-000002,.txt,200.0,26880.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:46:49,500.0,721371.0,0000898822-03-000004,.txt,200.0,4523.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:46:59,500.0,722567.0,0000950120-03-000004,.txt,200.0,249987.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:47:03,500.0,731766.0,0000950134-03-000048,.txt,200.0,15856.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:47:03,500.0,725395.0,0001038838-03-000002,.txt,200.0,5401.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:47:04,500.0,744126.0,0000744126-03-000001,.txt,200.0,6247.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:47:05,500.0,750686.0,0000927016-03-000016,.txt,200.0,16254.0,0.0,1.0,0.0,0.0,0.0,
203.196.189.bgd,2003-11-01,00:47:06,500.0,755465.0,0000755465-03-000008,.txt,200.0,7444.0,0.0,1.0,0.0,0.0,0.0,
4.5.63.aed,2003-11-01,00:47:16,500.0,707606.0,0000950116-03-003537,-index.htm,200.0,3005.0,1.0,0.0,0.0,1.0,0.0,win
143.89.188.eja,2003-11-01,00:47:17,500.0,907654.0,0000891618-98-001727,.txt,200.0,153641.0,0.0,0.0,0.0,1.0,0.0,mie
216.121.191.eag,2003-11-01,00:47:37,500.0,1156443.0,0000936392-03-001456,.txt,206.0,1015213.0,0.0,1.0,0.0,0.0,1.0,
67.118.98.idd,2003-11-01,00:48:09,500.0,1003929.0,0001012870-02-004548,dex39.htm,200.0,144237.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:12,500.0,1003929.0,0001012870-02-004548,dex315.htm,200.0,148429.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:13,500.0,1003929.0,0001012870-02-004548,dex211.htm,304.0,,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:15,500.0,1003929.0,0001012870-02-004548,dex231.htm,304.0,,0.0,1.0,0.0,0.0,0.0,win
68.68.194.fdf,2003-11-01,00:48:15,500.0,74260.0,0000074260-03-000010,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
67.118.98.idd,2003-11-01,00:48:16,500.0,1003929.0,0001012870-02-004548,dex232.htm,304.0,,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:17,500.0,1003929.0,0001012870-02-004548,dex233.htm,304.0,,0.0,1.0,0.0,0.0,0.0,win
68.68.194.fdf,2003-11-01,00:48:17,500.0,74260.0,0000074260-03-000010,proxy2002.txt,304.0,,0.0,0.0,0.0,9.0,0.0,win
67.118.98.idd,2003-11-01,00:48:19,500.0,1003929.0,0001012870-02-004548,dex991.htm,200.0,2370.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:27,500.0,1088724.0,0000936392-02-001504,-index.htm,200.0,3588.0,1.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:29,500.0,1088724.0,0000936392-02-001504,a86306dsc13d.htm,200.0,36036.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:31,500.0,1088724.0,0000936392-02-001504,a86306dexv99wa.htm,200.0,27599.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:34,500.0,1088724.0,0000936392-02-001504,a86306dexv99wb.htm,200.0,291010.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:36,500.0,1088724.0,0000936392-02-001504,a86306dexv99wc.htm,200.0,5499.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:41,500.0,28630.0,0001047469-02-005349,-index.htm,200.0,3294.0,1.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:48:52,500.0,28630.0,0001047469-02-005349,a2095134z424b3.htm,200.0,1383900.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,00:49:16,500.0,318300.0,0000318300-02-000102,ex2kbi.txt,200.0,237084.0,0.0,1.0,0.0,0.0,0.0,win
202.56.197.bic,2003-11-01,00:57:31,500.0,771252.0,0001047469-03-035490,.txt,200.0,272679.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-11-01,00:59:23,500.0,1179450.0,0000055080-03-000055,.txt,200.0,4164.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:00:34,500.0,1049347.0,0000935836-03-000297,.txt,200.0,69854.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:00:36,500.0,1049347.0,0000935836-03-000298,.txt,200.0,69528.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:00:39,500.0,1049347.0,0000935836-03-000300,.txt,200.0,67844.0,0.0,1.0,0.0,0.0,0.0,
24.51.17.ihh,2003-11-01,01:01:47,500.0,701345.0,0000701345-03-000048,-index.htm,200.0,3369.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-11-01,01:02:16,500.0,936617.0,0001183976-03-000199,.txt,200.0,5263.0,0.0,1.0,0.0,0.0,0.0,
66.170.162.jii,2003-11-01,01:02:22,500.0,901696.0,0001181431-03-024107,-index.htm,200.0,2752.0,1.0,0.0,0.0,1.0,0.0,
66.170.162.jii,2003-11-01,01:02:24,500.0,901696.0,0001181431-03-023198,-index.htm,200.0,2488.0,1.0,0.0,0.0,1.0,0.0,
66.170.162.jii,2003-11-01,01:02:26,500.0,901696.0,0001181431-03-023195,-index.htm,200.0,2482.0,1.0,0.0,0.0,1.0,0.0,
66.170.162.jii,2003-11-01,01:02:30,500.0,901696.0,0001181431-03-021793,-index.htm,200.0,2718.0,1.0,0.0,0.0,1.0,0.0,
66.170.162.jii,2003-11-01,01:02:33,500.0,901696.0,0001181431-03-021790,-index.htm,200.0,2482.0,1.0,0.0,0.0,1.0,0.0,
66.170.162.jii,2003-11-01,01:02:36,500.0,901696.0,0001181431-03-021788,-index.htm,200.0,2482.0,1.0,0.0,0.0,1.0,0.0,
61.115.76.jbf,2003-11-01,01:03:27,500.0,1040566.0,9999999997-03-040323,.txt,200.0,1523.0,0.0,1.0,0.0,0.0,0.0,
66.170.162.jii,2003-11-01,01:03:32,500.0,901696.0,0001181431-03-021789,xslF345X02/rrd17691.xml,200.0,16013.0,0.0,0.0,0.0,9.0,0.0,
61.115.76.jbf,2003-11-01,01:03:33,500.0,1135070.0,0000938720-03-000001,.txt,200.0,5800.0,0.0,1.0,0.0,0.0,0.0,
164.164.89.djf,2003-11-01,01:03:36,500.0,1158463.0,0001179110-03-009743,-index.htm,200.0,2892.0,1.0,0.0,0.0,1.0,0.0,win
66.170.162.jii,2003-11-01,01:03:36,500.0,901696.0,0001181431-03-021788,xslF345X02/rrd17700.xml,200.0,16011.0,0.0,0.0,0.0,9.0,0.0,
164.164.89.djf,2003-11-01,01:03:40,500.0,1158463.0,0001179110-03-009743,xslF345X02/edgar.xml,200.0,18400.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-11-01,01:03:41,500.0,1248565.0,0001181431-03-028023,.txt,200.0,6848.0,0.0,1.0,0.0,0.0,0.0,
195.92.168.ged,2003-11-01,01:03:42,500.0,810932.0,0001013762-03-000485,-index.htm,304.0,,1.0,0.0,0.0,10.0,0.0,mie
61.115.76.jbf,2003-11-01,01:03:42,500.0,1190199.0,0001181431-03-028152,.txt,200.0,4478.0,0.0,1.0,0.0,0.0,0.0,
164.164.89.djf,2003-11-01,01:03:43,500.0,1264782.0,0001264782-03-000011,-index.htm,200.0,5422.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-11-01,01:03:43,500.0,1261369.0,0001209191-03-027576,.txt,200.0,8451.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:03:44,500.0,1195353.0,0001225208-03-000672,.txt,200.0,14899.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:03:45,500.0,1201820.0,0001179110-03-009571,.txt,200.0,4270.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:03:59,500.0,707549.0,0001016317-03-000022,.txt,200.0,25242.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:04:02,500.0,707549.0,0001226893-03-000006,.txt,200.0,13222.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:04:04,500.0,57497.0,0000950152-03-009200,.txt,200.0,82435.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:04:05,500.0,57497.0,0000950152-03-009201,.txt,200.0,28473.0,0.0,1.0,0.0,0.0,0.0,
164.164.89.djf,2003-11-01,01:04:10,500.0,1047965.0,0001137070-03-000052,-index.htm,304.0,,1.0,0.0,0.0,2.0,0.0,win
207.69.140.igj,2003-11-01,01:04:12,500.0,838440.0,0000950168-03-002261,-index.htm,200.0,3917.0,1.0,0.0,0.0,1.0,0.0,win
164.164.89.djf,2003-11-01,01:04:13,500.0,1047965.0,0001137070-03-000052,xslF345X02/primary_doc.xml,200.0,24852.0,0.0,0.0,0.0,9.0,0.0,win
202.56.197.bic,2003-11-01,01:04:15,500.0,915016.0,0001104659-03-020705,-index.htm,200.0,2548.0,1.0,0.0,0.0,1.0,0.0,win
12.208.137.abf,2003-11-01,01:04:19,500.0,1018724.0,0000950149-03-000355,v87419ore10vk.htm,304.0,,0.0,0.0,0.0,9.0,0.0,mie
193.108.192.fef,2003-11-01,01:04:19,500.0,879215.0,0001193125-03-069810,-index.htm,304.0,,1.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:04:32,500.0,1231258.0,0001209191-03-027668,.txt,200.0,5312.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:04:32,500.0,1242458.0,0001209191-03-027597,.txt,200.0,3991.0,0.0,1.0,0.0,0.0,0.0,
164.164.89.djf,2003-11-01,01:04:34,500.0,1264132.0,0001085146-03-000281,-index.htm,200.0,1716.0,1.0,0.0,0.0,1.0,0.0,win
24.51.17.ihh,2003-11-01,01:04:34,500.0,701345.0,0000701345-03-000047,.txt,200.0,58681.0,0.0,0.0,0.0,1.0,0.0,win
207.69.140.eag,2003-11-01,01:04:40,500.0,838440.0,0000950168-03-002261,dex41.htm,200.0,13643.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-11-01,01:04:40,500.0,1192305.0,0001047469-03-034794,.txt,200.0,1137737.0,0.0,1.0,0.0,0.0,0.0,
143.89.188.eja,2003-11-01,01:04:41,500.0,1000694.0,0000950133-00-001082,-index.html,200.0,96779.0,1.0,0.0,0.0,1.0,0.0,mie
61.115.76.jbf,2003-11-01,01:04:41,500.0,1172632.0,0001093801-03-001328,.txt,200.0,20641.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:04:42,500.0,1106524.0,0001199719-03-000053,.txt,200.0,8561.0,0.0,1.0,0.0,0.0,0.0,
202.56.197.bic,2003-11-01,01:04:43,500.0,1077771.0,0000896595-03-000129,-index.htm,200.0,2467.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-11-01,01:04:44,500.0,1159525.0,0001159525-03-000009,.txt,200.0,5458.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:04:44,500.0,1242843.0,0001181431-03-028104,.txt,200.0,6874.0,0.0,1.0,0.0,0.0,0.0,
67.118.98.idd,2003-11-01,01:04:44,500.0,890448.0,0001025894-02-000641,-index.htm,200.0,3043.0,1.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:04:46,500.0,890448.0,0001025894-02-000641,pml_k205.txt,200.0,134860.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:04:48,500.0,890448.0,0001025894-02-000641,pml_k205x101.txt,200.0,24382.0,0.0,1.0,0.0,0.0,0.0,win
66.140.131.gai,2003-11-01,01:04:50,500.0,1067983.0,0001133224-03-000035,-index.htm,200.0,3121.0,1.0,0.0,0.0,1.0,0.0,win
67.118.98.idd,2003-11-01,01:04:50,500.0,890448.0,0001025894-02-000641,pml_k205x23.txt,200.0,547.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:04:51,500.0,890448.0,0001025894-02-000641,pml_k205x992.txt,200.0,1198.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:04:52,500.0,890448.0,0001025894-02-000641,pml_k205x991.txt,200.0,1214.0,0.0,1.0,0.0,0.0,0.0,win
61.115.76.jbf,2003-11-01,01:04:54,500.0,1268553.0,0001181431-03-028226,.txt,200.0,5883.0,0.0,1.0,0.0,0.0,0.0,
67.118.98.idd,2003-11-01,01:04:57,500.0,852437.0,0000912057-02-035383,-index.htm,200.0,6024.0,1.0,1.0,0.0,0.0,0.0,win
63.175.135.ddh,2003-11-01,01:05:01,500.0,38079.0,0000038079-03-000027,xslF345X02/edgardoc.xml,200.0,15546.0,0.0,1.0,0.0,0.0,0.0,
67.118.98.idd,2003-11-01,01:05:05,500.0,852437.0,0000912057-02-035383,a2085293zs-4a.txt,200.0,985562.0,0.0,1.0,0.0,0.0,0.0,win
66.140.131.gai,2003-11-01,01:05:06,500.0,1067983.0,0001133224-03-000035,xslF345X02/primary_doc.xml,200.0,16248.0,0.0,0.0,0.0,9.0,0.0,win
164.164.89.djf,2003-11-01,01:05:07,500.0,1259261.0,0001259261-03-000002,-index.htm,200.0,1763.0,1.0,0.0,0.0,1.0,0.0,win
198.45.18.fed,2003-11-01,01:05:07,500.0,1168335.0,0000898430-03-001921,-index.htm,304.0,,1.0,1.0,0.0,0.0,0.0,
67.118.98.idd,2003-11-01,01:05:12,500.0,852437.0,0000912057-02-035383,a2085293zex-5_1.txt,200.0,7731.0,0.0,1.0,0.0,0.0,0.0,win
61.115.76.jbf,2003-11-01,01:05:14,500.0,1001288.0,0001001288-03-000243,.txt,200.0,8487.0,0.0,1.0,0.0,0.0,0.0,
67.118.98.idd,2003-11-01,01:05:14,500.0,852437.0,0000912057-02-035383,a2085293zex-8_1.txt,200.0,12296.0,0.0,1.0,0.0,0.0,0.0,win
61.115.76.jbf,2003-11-01,01:05:16,500.0,1001288.0,0001001288-03-000244,.txt,200.0,13288.0,0.0,1.0,0.0,0.0,0.0,
67.118.98.idd,2003-11-01,01:05:16,500.0,852437.0,0000912057-02-035383,a2085293zex-8_2.txt,200.0,36768.0,0.0,1.0,0.0,0.0,0.0,win
216.183.134.hbf,2003-11-01,01:05:17,500.0,1067983.0,0000950150-03-000987,-index.htm,200.0,2292.0,1.0,1.0,0.0,0.0,0.0,win
61.115.76.jbf,2003-11-01,01:05:17,500.0,1001288.0,0001001288-03-000245,.txt,200.0,13052.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:05:18,500.0,1001288.0,0001001288-03-000246,.txt,200.0,23403.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:05:19,500.0,1175525.0,0001181431-03-028166,.txt,200.0,17580.0,0.0,1.0,0.0,0.0,0.0,
67.118.98.idd,2003-11-01,01:05:19,500.0,852437.0,0000912057-02-035383,a2085293zex-10_6.txt,200.0,129894.0,0.0,1.0,0.0,0.0,0.0,win
61.115.76.jbf,2003-11-01,01:05:20,500.0,1184081.0,0001225208-03-000667,.txt,200.0,5434.0,0.0,1.0,0.0,0.0,0.0,
216.183.134.hbf,2003-11-01,01:05:21,500.0,1067983.0,0000950150-03-000987,a92698a2e13fvhrza.txt,200.0,7155.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:22,500.0,852437.0,0000912057-02-035383,a2085293zex-10_17.txt,200.0,14403.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:23,500.0,852437.0,0000912057-02-035383,a2085293zex-10_18.txt,200.0,8263.0,0.0,1.0,0.0,0.0,0.0,win
38.116.132.cjj,2003-11-01,01:05:25,500.0,1134061.0,0001047469-03-032529,-index.htm,200.0,2858.0,1.0,0.0,0.0,1.0,0.0,win
67.118.98.idd,2003-11-01,01:05:25,500.0,852437.0,0000912057-02-035383,a2085293zex-10_19.txt,200.0,9098.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:26,500.0,852437.0,0000912057-02-035383,a2085293zex-10_21.txt,200.0,22622.0,0.0,1.0,0.0,0.0,0.0,win
38.116.132.cjj,2003-11-01,01:05:27,500.0,1134061.0,0001047469-03-032529,a2119686z8-k.htm,200.0,10331.0,0.0,0.0,0.0,9.0,0.0,win
66.191.201.aag,2003-11-01,01:05:28,500.0,797871.0,0000950144-03-003399,-index.htm,200.0,4282.0,1.0,0.0,0.0,1.0,0.0,mie
67.118.98.idd,2003-11-01,01:05:28,500.0,852437.0,0000912057-02-035383,a2085293zex-23_1.txt,200.0,511.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:29,500.0,852437.0,0000912057-02-035383,a2085293zex-23_2.txt,200.0,927.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:30,500.0,852437.0,0000912057-02-035383,a2085293zex-23_3.txt,200.0,934.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:32,500.0,852437.0,0000912057-02-035383,a2085293zex-23_7.txt,200.0,1067.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:33,500.0,852437.0,0000912057-02-035383,a2085293zex-99_1.txt,200.0,6073.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:35,500.0,852437.0,0000912057-02-035383,a2085293zex-99_9.txt,200.0,920.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:37,500.0,852437.0,0000912057-02-035383,a2085293zex-99_10.txt,200.0,220370.0,0.0,1.0,0.0,0.0,0.0,win
66.191.201.aag,2003-11-01,01:05:38,500.0,797871.0,0000950144-03-003399,g81227exv21w1.txt,200.0,3018.0,0.0,0.0,0.0,9.0,0.0,mie
67.118.98.idd,2003-11-01,01:05:39,500.0,852437.0,0000912057-02-035383,a2085293zex-99_11.txt,200.0,57989.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:44,500.0,874388.0,0000912057-02-035369,-index.htm,200.0,3054.0,1.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:48,500.0,874388.0,0000912057-02-035369,a2089188z10-ka.htm,200.0,307689.0,0.0,1.0,0.0,0.0,0.0,win
61.115.76.jbf,2003-11-01,01:05:49,500.0,791907.0,0001253568-03-000003,.txt,200.0,8472.0,0.0,1.0,0.0,0.0,0.0,
67.118.98.idd,2003-11-01,01:05:50,500.0,874388.0,0000912057-02-035369,a2089188zex-23_1.htm,200.0,1886.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:51,500.0,874388.0,0000912057-02-035369,a2089188zex-99_1.htm,200.0,3322.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:53,500.0,874388.0,0000912057-02-035369,a2089188zex-99_2.htm,200.0,3328.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:05:58,500.0,798757.0,0001035704-02-000476,-index.htm,200.0,2573.0,1.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:06:00,500.0,798757.0,0001035704-02-000476,d99715e10vq.txt,200.0,159785.0,0.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:06:02,500.0,798757.0,0001035704-02-000476,d99715exv99w1.txt,200.0,1308.0,0.0,1.0,0.0,0.0,0.0,win
61.115.76.jbf,2003-11-01,01:06:03,500.0,1268645.0,0001181431-03-028214,.txt,200.0,4472.0,0.0,1.0,0.0,0.0,0.0,
216.166.193.cef,2003-11-01,01:06:04,500.0,1123845.0,0001144204-03-005090,planet10qsb.txt,200.0,46285.0,0.0,0.0,0.0,9.0,0.0,mie
38.117.139.ahf,2003-11-01,01:06:04,500.0,857005.0,0001021408-99-002458,-d1.html,304.0,,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:06:04,500.0,897599.0,0000897599-03-000018,.txt,200.0,13943.0,0.0,1.0,0.0,0.0,0.0,
66.191.201.aag,2003-11-01,01:06:04,500.0,797871.0,0000950144-03-003399,g81227e10vk.htm,200.0,1875258.0,0.0,0.0,0.0,9.0,0.0,mie
67.118.98.idd,2003-11-01,01:06:04,500.0,798757.0,0001035704-02-000476,d99715exv99w2.txt,200.0,1381.0,0.0,1.0,0.0,0.0,0.0,win
61.115.76.jbf,2003-11-01,01:06:05,500.0,942618.0,0000942618-03-000013,.txt,200.0,15370.0,0.0,1.0,0.0,0.0,0.0,
67.118.98.idd,2003-11-01,01:06:09,500.0,1096187.0,0001108017-02-001875,-index.htm,200.0,2198.0,1.0,1.0,0.0,0.0,0.0,win
67.118.98.idd,2003-11-01,01:06:10,500.0,1096187.0,0001108017-02-001875,cleanwater.htm,200.0,67745.0,0.0,1.0,0.0,0.0,0.0,win
203.195.247.jdd,2003-11-01,01:06:11,500.0,1018003.0,0000950103-01-500988,may2401_8k.txt,200.0,3574.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-11-01,01:06:11,500.0,1196323.0,0001181431-03-028162,.txt,200.0,4357.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:06:12,500.0,1196323.0,0001181431-03-028142,.txt,200.0,4737.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-11-01,01:06:13,500.0,1006269.0,0000950123-03-011923,.txt,200.0,46800.0,0.0,1.0,0.0,0.0,0.0,
